8050 7.500 167.7
8050 7.500 167.7
8045 7.500 167.6
8036 7.500 167.4
8031 7.500 167.3
8036 7.500 167.4
8036 7.500 167.4
8045 7.500 167.6
8026 7.500 167.2
8055 7.500 167.8
8055 7.500 167.8
8055 7.500 167.8
8050 7.500 167.7
8045 7.500 167.6
8050 7.500 167.7
8055 7.500 167.8
8074 7.500 168.2
8103 7.500 168.8
8103 7.500 168.8
8089 7.500 168.5
8098 7.500 168.7
8098 7.500 168.7
8098 7.500 168.7
8098 7.500 168.7
8098 7.500 168.7
8098 7.500 168.7
8079 7.500 168.3
8074 7.500 168.2
8055 7.500 167.8
8050 7.500 167.7
8055 7.500 167.8
8045 7.500 167.6
8040 7.500 167.5
8031 7.500 167.3
8040 7.500 167.5
8060 7.500 167.9
8098 7.500 168.7
8147 7.500 169.7
8171 7.500 170.2
8176 7.500 170.3
8205 7.500 170.9
8234 7.500 171.5
8263 7.500 172.2
8282 7.500 172.6
8316 7.500 173.3
8335 7.500 173.7
8355 7.500 174.1
8369 7.500 174.4
8374 7.500 174.5
8384 7.500 174.7
8384 7.500 174.7
8379 7.500 174.6
8360 7.500 174.2
8355 7.500 174.1
8350 7.500 174.0
8350 7.500 174.0
8369 7.500 174.4
8384 7.500 174.7
8379 7.500 174.6
8364 7.500 174.3
8364 7.500 174.3
8350 7.500 174.0
8345 7.500 173.9
8326 7.500 173.5
8321 7.500 173.4
8301 7.500 173.0
8272 7.500 172.4
8248 7.500 171.8
8219 7.500 171.2
8195 7.500 170.7
8185 7.500 170.5
8156 7.500 169.9
8137 7.500 169.5
8127 7.500 169.3
8137 7.500 169.5
8156 7.500 169.9
8190 7.500 170.6
8234 7.500 171.5
8253 7.500 172.0
8243 7.500 171.7
8253 7.500 172.0
8263 7.500 172.2
8282 7.500 172.6
8287 7.500 172.7
8301 7.500 173.0
8316 7.500 173.3
8311 7.500 173.2
8316 7.500 173.3
8301 7.500 173.0
8292 7.500 172.8
8287 7.500 172.7
8268 7.500 172.3
8253 7.500 172.0
8253 7.500 172.0
8268 7.500 172.3
8277 7.500 172.5
8306 7.500 173.1
8340 7.500 173.8
8345 7.500 173.9
8326 7.500 173.5
8316 7.500 173.3
8301 7.500 173.0
8292 7.500 172.8
8277 7.500 172.5
8263 7.500 172.2
8248 7.500 171.8
8234 7.500 171.5
8219 7.500 171.2
8210 7.500 171.0
8205 7.500 170.9
8210 7.500 171.0
8210 7.500 171.0
8200 7.500 170.8
8200 7.500 170.8
8205 7.500 170.9
8210 7.500 171.0
8234 7.500 171.5
8268 7.500 172.3
8253 7.500 172.0
8239 7.500 171.6
8239 7.500 171.6
8239 7.500 171.6
8239 7.500 171.6
8239 7.500 171.6
8243 7.500 171.7
8239 7.500 171.6
8224 7.500 171.3
8219 7.500 171.2
8210 7.500 171.0
8210 7.500 171.0
8210 7.500 171.0
8200 7.500 170.8
8190 7.500 170.6
8185 7.500 170.5
8195 7.500 170.7
8214 7.500 171.1
8239 7.500 171.6
8268 7.500 172.3
8272 7.500 172.4
8277 7.500 172.5
8272 7.500 172.4
8282 7.500 172.6
8301 7.500 173.0
8311 7.500 173.2
8326 7.500 173.5
